VERSION;STOP_NR;STOP_TYPE;STOP_NAME;STOP_NAME_WITHOUT_LOCALITY;STOP_SHORTNAME;STOP_POS_X;STOP_POS_Y;PLACE;OCC;FARE_ZONE1_NR;FARE_ZONE2_NR;FARE_ZONE3_NR;FARE_ZONE4_NR;FARE_ZONE5_NR;FARE_ZONE6_NR;GLOBAL_ID;VALID_FROM;VALID_TO;PLACE_ID;GIS_MOT_FLAG;IS_CENTRAL_STOP;IS_RESPONSIBLE_STOP;INTERCHANGE_TYPE;INTERCHANGE_QUALITY
25;36249;0;Xanten Strohweg;Strohweg;;6.4431304;51.6877924;Xanten;5170052;833;-1;-1;-1;-1;-1;de:05170:36249;19781001;25001224;1ba94562-2bed-4267-901d-f1052eff8c75;3;0;0;2;0
25;36251;0;Xanten Bemmelstraße;Bemmelstraße;0;6.4527513;51.6635493;Xanten;5170052;831;-1;-1;-1;-1;-1;de:05170:36251;20030718;25001224;1ba94562-2bed-4267-901d-f1052eff8c75;3;0;0;2;0
25;36252;0;Xanten Strandbad/Jugendherb.;Strandbad/Jugendherberge;;6.4374441;51.6846792;Xanten;5170052;833;-1;-1;-1;-1;-1;de:05170:36252;20030724;25001224;1ba94562-2bed-4267-901d-f1052eff8c75;3;0;0;2;0
25;36254;0;Xanten Meisenweg;Meisenweg;0;6.4472357;51.6507151;Xanten;5170052;831;-1;-1;-1;-1;-1;de:05170:36254;19781001;25001224;1ba94562-2bed-4267-901d-f1052eff8c75;3;0;0;2;0
25;36255;0;Xanten Kolpingstraße;Kolpingstraße;0;6.4477567;51.6536411;Xanten;5170052;831;-1;-1;-1;-1;-1;de:05170:36255;19781001;25001224;1ba94562-2bed-4267-901d-f1052eff8c75;3;0;0;2;0
25;36256;0;Xanten Fischerstraße;Fischerstraße;0;6.4607643;51.6761070;Xanten;5170052;831;-1;-1;-1;-1;-1;de:05170:36256;19781001;25001224;1ba94562-2bed-4267-901d-f1052eff8c75;3;0;0;2;0
25;36258;0;Wesel Hanseviertel;Hanseviertel;0;6.6256681;51.6758118;Wesel;5170048;31;-1;-1;-1;-1;-1;de:05170:36258;20110612;25001224;0ab0a593-002b-41c2-b432-3893ab9817f8;15;0;0;2;0
25;36259;0;Dinslaken Bahnhof;Dinslaken Bahnhof;;6.7369873;51.5670949;Dinslaken;5170008;131;-1;-1;-1;-1;-1;de:05170:36259;19781001;25001224;9cd4d8d1-e99e-4e21-a901-816f0728cfe9;3;0;0;2;0
25;36264;0;Neukirchen-Vl. Vluyner Südring;Vluyner Südring;NVVLVS;6.5286949;51.4370164;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36264;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36265;0;Neukir.-V. Vluyn Vluyner Platz;Vluyn Vluyner Platz;;6.5307700;51.4382876;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36265;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36266;0;Neuk.-V. Vluyn Gast.Zur Linde;Vluyn Gasthaus Zur Linde;NVVLZL;6.5260629;51.4492393;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36266;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36267;0;Neukirchen-Vluyn Friedensstr.;Friedensstraße;;6.5805996;51.4531804;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36267;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36268;0;Neuk.-Vl. Gewerbegebiet Nord;Gewerbegebiet Nord;;6.5774285;51.4564774;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36268;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36269;0;Neukirchen-Vluyn Händelstraße;Händelstraße;0;6.5633879;51.4504094;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36269;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36271;0;Neukirchen-Vluyn Littardweg;Littardweg;NVVLLI;6.5041080;51.4469327;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36271;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36272;0;Neukirchen-Vluyn Pastoratstr.;Pastoratstraße;NVVLPA;6.5314348;51.4344572;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36272;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36273;0;Neukir.-Vluyn Ricarda-Huch-Str;Ricarda-Huch-Straße;NVVLRH;6.5354413;51.4346644;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36273;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36274;0;Neukirchen-Vluyn Roosenstraße;Roosenstraße;NVVLRO;6.5487094;51.4404770;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36274;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36275;0;Neukirchen-Vluyn Vutz;Vutz;NVVLVU;6.5286859;51.4382652;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36275;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36276;0;Moers Vennikel Schacht III;Vennikel Schacht III;0;6.6030125;51.4015331;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36276;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36277;0;Moers Geranienstraße;Geranienstraße;0;6.5999134;51.4060219;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36277;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36278;0;Moers Asternstraße;Asternstraße;0;6.5976945;51.4084033;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36278;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36279;0;Moers Ringstraße;Ringstraße;0;6.5932568;51.4111153;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36279;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36280;0;Moers Bahnhofstraße;Bahnhofstraße;0;6.5942540;51.4170317;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36280;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36282;0;Moers Holderberger Straße;Holderberger Straße;0;6.6160830;51.4203930;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36282;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36286;0;Moers Gym Filder Benden;Gym Filder Benden;0;6.6224970;51.4417425;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36286;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36288;0;Moers Alexanderstraße;Alexanderstraße;0;6.6698292;51.4442621;Moers;5170024;221;232;-1;-1;-1;-1;de:05170:36288;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36289;0;Moers Bendmannstraße;Bendmannstraße;0;6.5928077;51.4247791;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36289;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36290;0;Moers Hülshorstweg;Hülshorstweg;0;6.5961764;51.4275909;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36290;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36291;0;Moers Am Brink;Am Brink;0;6.6078185;51.4337460;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36291;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36292;0;Moers Biefang;Biefang;0;6.6124269;51.4433271;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36292;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36293;0;Moers Schwanenring;Schwanenring;0;6.6152566;51.4469663;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36293;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36294;0;Moers Goldammerweg;Goldammerweg;0;6.6096062;51.4499391;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36294;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36295;0;Moers Walpurgisstraße;Walpurgisstraße;MOHÜWA;6.6142325;51.4511595;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36295;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36296;0;Moers Steinschen;Steinschen;MOHÜST;6.6215448;51.4529173;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36296;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36297;0;Moers Rathaus;Rathaus;MOZBRA;6.6243565;51.4529229;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36297;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36298;0;Moers Königlicher Hof;Königlicher Hof;MOZBKH;6.6291895;51.4510252;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36298;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;1;0;2;0
25;36299;0;Moers Augustastr.;Augustastr.;MOZBAU;6.6351543;51.4500007;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36299;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36300;0;Moers Cecilienstraße;Cecilienstraße;0;6.6701616;51.4498047;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36300;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36301;0;Moers Otto-Ottsen-Straße;Otto-Ottsen-Straße;0;6.6335283;51.4470111;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36301;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36302;0;Moers Xantener Straße;Xantener Straße;0;6.6373911;51.4445084;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36302;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36303;0;Moers Vinner Straße;Vinner Straße;0;6.6416760;51.4409810;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36303;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36304;0;Kerken Aldekerk Schule;Aldekerk Schule;;6.4209959;51.4365292;Kerken;5154028;11;-1;-1;-1;-1;-1;de:05154:40016;19781001;25001224;c4972b7f-215d-4c77-b736-3ebcfa88a7fc;0;0;0;2;0
25;36305;0;Moers Schwafheim Siedweg;Schwafheim Siedweg;0;6.6518989;51.4256081;Moers;5170024;221;334;-1;-1;-1;-1;de:05170:36305;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36306;0;Moers Kirchweg;Kirchweg;0;6.6550160;51.4208916;Moers;5170024;221;334;-1;-1;-1;-1;de:05170:36306;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36307;0;Moers Am Steinbrink;Am Steinbrink;0;6.6616546;51.4098098;Moers;5170024;221;334;-1;-1;-1;-1;de:05170:36307;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36308;0;Moers Bahnhof;Moers Bahnhof;;6.6418108;51.4500287;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36308;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36309;0;Moers Tirgrathsfeldweg;Tirgrathsfeldweg;0;6.6355226;51.3941630;Moers;5170024;223;334;-1;-1;-1;-1;de:05170:36309;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36310;0;Moers Viertelsheideweg;Viertelsheideweg;0;6.6304830;51.3948187;Moers;5170024;223;334;-1;-1;-1;-1;de:05170:36310;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36311;0;Moers Lärchenweg;Lärchenweg;0;6.6240152;51.3955978;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36311;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36312;0;Moers Restaurant Maus;Restaurant Maus;0;6.6175922;51.3963937;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36312;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36313;0;Moers Am Wiesengrund;Am Wiesengrund;;6.5996708;51.4227289;Moers;5170024;223;-1;-1;-1;-1;-1;de:05170:36313;19781001;20501231;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36314;0;Moers Baerler Straße;Baerler Straße;0;6.6293512;51.4566230;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36314;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36315;0;Moers Bethanien;Bethanien;0;6.6302584;51.4605186;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36315;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36317;0;Moers Kampstraße;Kampstraße;0;6.6314981;51.4706201;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36317;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36318;0;Moers Utfort Rathaus;Utfort Rathaus;0;6.6320012;51.4752084;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36318;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36319;0;Moers Baumstraße;Baumstraße;0;6.6274737;51.4774408;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36319;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36320;0;Moers Oderstraße;Oderstraße;0;6.6229372;51.4804731;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36320;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36321;0;Moers Rheinkamper Ring;Rheinkamper Ring;0;6.6177180;51.4833878;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36321;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36322;0;Moers Eicker Wiesen;Eicker Wiesen;0;6.6171341;51.4849765;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36322;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36324;0;Moers Repelen Linde;Repelen Linde;0;6.6087797;51.4895074;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36324;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36325;0;Moers Repelen Markt;Repelen Markt;0;6.6031563;51.4898766;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36325;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36326;0;Moers Windmühlenstraße;Windmühlenstraße;0;6.5956284;51.4900220;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36326;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36327;0;Moers Repelen Siedlung;Repelen Siedlung;0;6.5888820;51.4891998;Moers;5170024;222;-1;-1;-1;-1;-1;de:05170:36327;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36329;0;Kamp-Lintfort Ebertplatz;Ebertplatz;0;6.5632890;51.4892557;Kamp-Lintfort;5170020;21;-1;-1;-1;-1;-1;de:05170:36329;19781001;25001224;5e3c8edc-f277-4345-a388-79ab2ba79da3;3;0;0;2;0
25;36330;0;Kamp-Lintfort Marienstraße;Marienstraße;0;6.5585190;51.4914091;Kamp-Lintfort;5170020;21;-1;-1;-1;-1;-1;de:05170:36330;19781001;25001224;5e3c8edc-f277-4345-a388-79ab2ba79da3;3;0;0;2;0
25;36331;0;Kamp-Lintfort Markt;Markt;0;6.5561205;51.4950614;Kamp-Lintfort;5170020;21;-1;-1;-1;-1;-1;de:05170:36331;19781001;25001224;5e3c8edc-f277-4345-a388-79ab2ba79da3;3;0;0;2;0
25;36332;0;Kamp-Lintfort Albertstraße;Albertstraße;0;6.5544856;51.4975780;Kamp-Lintfort;5170020;21;-1;-1;-1;-1;-1;de:05170:36332;19781001;25001224;5e3c8edc-f277-4345-a388-79ab2ba79da3;3;0;0;2;0
25;36333;0;Moers Scherpenberger Straße;Scherpenberger Straße;0;6.6746981;51.4554363;Moers;5170024;221;232;-1;-1;-1;-1;de:05170:36333;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36334;0;Moers Wiesenstraße;Wiesenstraße;0;6.6700808;51.4553803;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36334;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36335;0;Moers Zinnastraße;Zinnastraße;0;6.6658856;51.4574570;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36335;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36336;0;Moers Bahnenstraße;Bahnenstraße;0;6.6596513;51.4573954;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36336;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36337;0;Moers Görlitzer Straße;Görlitzer Straße;0;6.6575403;51.4574346;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36337;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36338;0;Moers Werrastraße;Werrastraße;0;6.6509377;51.4547086;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36338;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36339;0;Moers Moselstraße;Moselstraße;0;6.6473803;51.4527270;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36339;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36340;0;Moers Parsickstraße;Parsickstraße;MOHÜPA;6.6054380;51.4498663;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36340;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36341;0;Moers Venloer Straße;Venloer Straße;MOHÜVE;6.6005242;51.4476605;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36341;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36342;0;Moers Hülsdonk Überführung;Hülsdonk Überführung;MOHÜÜB;6.5946492;51.4467536;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36342;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36343;0;Neukirchen-Vluyn Herkweg;Herkweg;NVNEHA;6.5844893;51.4468264;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36343;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36344;0;Neuk.-Vl. Neukirchen Sparkasse;Neukirchen Sparkasse;NVNESK;6.5780663;51.4467648;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36344;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36345;0;Neukirchen-Vluyn Dorf Neukirch;Dorf Neukirchen;;6.5799708;51.4497096;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36345;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36346;0;Neukirchen-Vluyn Beethovenstr.;Beethovenstraße;0;6.5719129;51.4495752;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36346;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36347;0;Neukirchen-Vluyn Nordstraße;Nordstraße;0;6.5676549;51.4481812;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36347;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36348;0;Neuk.-Vl. Neukirchen Rathaus;Neukirchen Rathaus;NVNEMI;6.5679333;51.4452643;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36348;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36349;0;Neukirchen-Vluyn Waldstraße;Waldstraße;0;6.5690203;51.4429967;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36349;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36350;0;Neukirchen-V. Hans-Böckler-Str;Hans-Böckler-Straße;0;6.5697479;51.4403034;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36350;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36351;0;Neuk.-V. Max-v.-Schenkendorf-S;Max-v.-Schenkendorf-Str.;0;6.5683196;51.4382092;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36351;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36352;0;Neukirchen-Vluyn Weddigenallee;Weddigenallee;0;6.5619236;51.4378004;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36352;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36353;0;Neukirchen-Vluyn Etzoldplatz;Etzoldplatz;0;6.5545125;51.4379796;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36353;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36354;0;Neukirchen-V. Diesterwegschule;Diesterwegschule;0;6.5483860;51.4369268;Neukirchen-Vluyn;5170028;111;-1;-1;-1;-1;-1;de:05170:36354;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36355;0;Neukirchen-Vluyn Hartfeldstr.;Hartfeldstraße;0;6.5417115;51.4364396;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36355;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36356;0;Neukirchen-Vluyn Vluyn Trox;Vluyn Trox;0;6.5391962;51.4381980;Neukirchen-Vluyn;5170028;112;-1;-1;-1;-1;-1;de:05170:36356;19781001;25001224;94603033-49c0-4996-a4bd-1759c2f3fc82;3;0;0;2;0
25;36357;0;Moers Hauptfriedhof;Hauptfriedhof;0;6.6022400;51.4521952;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36357;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36358;0;Moers Einkaufsmärkte;Einkaufsmärkte;0;6.6588878;51.4260394;Moers;5170024;221;334;-1;-1;-1;-1;de:05170:36358;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36359;0;Moers Veit-Stoß-Straße;Veit-Stoß-Straße;0;6.6626337;51.4252216;Moers;5170024;221;334;-1;-1;-1;-1;de:05170:36359;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36360;0;Moers Jahnstraße;Jahnstraße;0;6.6423228;51.4624719;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36360;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36361;0;Moers Eisenstraße;Eisenstraße;0;6.6462664;51.4646490;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36361;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36362;0;Moers Bismarckstraße;Bismarckstraße;0;6.6502639;51.4659138;Moers;5170024;221;-1;-1;-1;-1;-1;de:05170:36362;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36363;0;Moers Taubenstraße;Taubenstraße;0;6.6546028;51.4672289;Moers;5170024;221;232;-1;-1;-1;-1;de:05170:36363;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36364;0;Moers Klärwerk;Klärwerk;0;6.6617085;51.4714259;Moers;5170024;221;232;-1;-1;-1;-1;de:05170:36364;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36365;0;Rheinberg Schwarzer Adler;Schwarzer Adler;0;6.6642417;51.5131503;Rheinberg;5170032;124;232;-1;-1;-1;-1;de:05170:36365;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
25;36366;0;Rheinberg Orsoyerberg;Orsoyerberg;0;6.6717965;51.5177958;Rheinberg;5170032;124;-1;-1;-1;-1;-1;de:05170:36366;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
25;36367;0;Rheinberg Orsoy Krankenhaus;Orsoy Krankenhaus;0;6.6817768;51.5230892;Rheinberg;5170032;124;-1;-1;-1;-1;-1;de:05170:36367;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
25;36368;0;Rheinberg Orsoy Rathaus;Orsoy Rathaus;0;6.6875171;51.5234693;Rheinberg;5170032;124;-1;-1;-1;-1;-1;de:05170:36368;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
25;36369;0;Moers Schwafheim Sportplatz;Schwafheim Sportplatz;0;6.6628224;51.4233171;Moers;5170024;221;334;-1;-1;-1;-1;de:05170:36369;19781001;25001224;28e75b03-9317-4353-8614-2ddc01fb3d03;3;0;0;2;0
25;36370;0;Rheinberg Drießen;Drießen;0;6.6687063;51.5403178;Rheinberg;5170032;124;-1;-1;-1;-1;-1;de:05170:36370;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
25;36371;0;Rheinberg Eversael Rheinstraße;Eversael Rheinstraße;0;6.6590045;51.5469493;Rheinberg;5170032;124;-1;-1;-1;-1;-1;de:05170:36371;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
25;36372;0;Rheinb. Eversael Schützenhaus;Eversael Schützenhaus;0;6.6545040;51.5469158;Rheinberg;5170032;124;-1;-1;-1;-1;-1;de:05170:36372;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
25;36373;0;Rheinb. Eversael Kreisbahnhof;Eversael Kreisbahnhof;0;6.6588339;51.5318356;Rheinberg;5170032;124;-1;-1;-1;-1;-1;de:05170:36373;19781001;25001224;c0083c47-850f-4bf6-a419-ad3a5dab5697;3;0;0;2;0
